brand,body_style,path_to_jpg,phase
ALFAROMEO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_81273.jpg",train
FORD,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_43983.jpg",train
KIA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_56923.jpg",train
MAZDA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_24867.jpg",train
CITROEN,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_87184.jpg",train
RENAULT,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_88559.jpg",train
HONDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_12813.jpg",train
RENAULT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_76696.jpg",train
KIA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_275.jpg",train
LEXUS,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_01491.jpg,train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_85001.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_582.jpg",train
FORD,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_49585.jpg",train
FIAT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_9815.jpg",train
HYUNDAI,suv,Code/dataset/Data/DS2_confidence_and_brand_selected/train_03142.jpg,train
KIA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_42951.jpg",train
HYUNDAI,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_27560.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_46101.jpg",train
LEXUS,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_49078.jpg",train
CHEVROLET,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_20472.jpg",train
FORD,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_39731.jpg",train
HONDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_62565.jpg",train
MAZDA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_28902.jpg",train
NISSAN,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_06822.jpg,train
CHEVROLET,sedan,Code/dataset/Data/DS2_confidence_and_brand_selected/train_05338.jpg,train
RENAULT,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_07649.jpg,train
VOLVO,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_8664.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_35694.jpg",train
HYUNDAI,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_3503.jpg",train
KIA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_20463.jpg",train
FIAT,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_1551.jpg",train
CHEVROLET,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_10704.jpg",train
FIAT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_04278.jpg,train
FIAT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_39572.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_82407.jpg",train
ALFAROMEO,sedan,Code/dataset/Data/DS2_confidence_and_brand_selected/test_04280.jpg,train
HONDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_62230.jpg",train
VOLVO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_57050.jpg",train
FIAT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_28746.jpg",train
ALFAROMEO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_11818.jpg",train
HYUNDAI,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_1432.jpg",train
FIAT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_56654.jpg",train
NISSAN,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_58061.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_19190.jpg",train
NISSAN,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_74302.jpg",train
CHEVROLET,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_02882.jpg,train
MAZDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_65875.jpg",train
FIAT,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_62372.jpg",train
HYUNDAI,suv,Code/dataset/Data/DS2_confidence_and_brand_selected/test_03021.jpg,train
KIA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_56199.jpg",train
HONDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_53632.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_6584.jpg",train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_81599.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_21282.jpg",train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_54252.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_58874.jpg",train
LEXUS,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_71421.jpg",train
FORD,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_54987.jpg",train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_13000.jpg",train
FORD,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_65858.jpg",train
NISSAN,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_34850.jpg",train
CITROEN,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_06858.jpg,train
LEXUS,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_59554.jpg",train
MAZDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_76359.jpg",train
SKODA,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_45368.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_55865.jpg",train
HYUNDAI,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_01623.jpg,train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_39408.jpg",train
HYUNDAI,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_05808.jpg,train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_44205.jpg",train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_7136.jpg",train
VOLVO,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_53429.jpg",train
RENAULT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/7GURIDV7QE0W.jpg,train
SKODA,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_01503.jpg,train
CHEVROLET,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_00477.jpg,train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_44212.jpg",train
FIAT,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_01014.jpg,train
VOLVO,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_12102.jpg",train
ALFAROMEO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_70904.jpg",train
PEUGEOT,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_85990.jpg",train
HYUNDAI,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_05352.jpg,train
FORD,suv,Code/dataset/Data/DS2_confidence_and_brand_selected/test_06995.jpg,train
LEXUS,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_21815.jpg",train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_8010.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_85392.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_39982.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_68295.jpg",train
NISSAN,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_74678.jpg",train
NISSAN,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_69861.jpg",train
VOLVO,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_72907.jpg",train
HONDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_74438.jpg",train
KIA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_14876.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_85184.jpg",train
KIA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_38318.jpg",train
KIA,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_03816.jpg,train
KIA,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_4940.jpg",train
KIA,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_00534.jpg,train
FORD,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_6193.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_80792.jpg",train
KIA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_64589.jpg",train
NISSAN,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_03208.jpg,train
KIA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_64902.jpg",train
VOLVO,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_78688.jpg",train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_72099.jpg",train
FIAT,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_82376.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_16684.jpg",train
KIA,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_83699.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_9370.jpg",train
KIA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_65296.jpg",train
VOLVO,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_56847.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_46951.jpg",train
VOLVO,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_46444.jpg",train
FORD,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_11581.jpg",train
VOLVO,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_60926.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_7914.jpg",train
CHEVROLET,suv,Code/dataset/Data/DS2_confidence_and_brand_selected/test_00744.jpg,train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_83714.jpg",train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_52676.jpg",train
MAZDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_66025.jpg",train
ALFAROMEO,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_07426.jpg,train
HYUNDAI,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_63421.jpg",train
FIAT,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_01660.jpg,train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_74266.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_8753.jpg",train
CHEVROLET,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_05087.jpg,train
LEXUS,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_00228.jpg,train
ALFAROMEO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_84025.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_33312.jpg",train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_7240.jpg",train
FIAT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_39050.jpg",train
HYUNDAI,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_07566.jpg,train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_64328.jpg",train
NISSAN,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_5094.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_49059.jpg",train
NISSAN,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_59481.jpg",train
HONDA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_56034.jpg",train
KIA,hatchback,Code/dataset/Data/DS2_confidence_and_brand_selected/test_06274.jpg,train
FORD,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_59166.jpg",train
HONDA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_66507.jpg",train
FIAT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_00903.jpg,train
CHEVROLET,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_74036.jpg",train
NISSAN,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_04491.jpg,train
ALFAROMEO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_2664.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_85460.jpg",train
RENAULT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_07842.jpg,train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_26256.jpg",train
KIA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_61898.jpg",train
ALFAROMEO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_41599.jpg",train
HYUNDAI,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_40186.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_11829.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_37103.jpg",train
NISSAN,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_8253.jpg",train
VOLVO,suv,Code/dataset/Data/DS2_confidence_and_brand_selected/train_03995.jpg,train
HONDA,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/5CQH8JOUPTSR.jpg,train
FORD,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_14536.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_40294.jpg",train
HONDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_49938.jpg",train
LEXUS,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_41480.jpg",train
PEUGEOT,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/70HDXSB0EYA6.jpg,train
LEXUS,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_23328.jpg",train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_8916.jpg",train
FORD,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_70143.jpg",train
FORD,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_25517.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_31967.jpg",train
RENAULT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_07318.jpg,train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_8523.jpg",train
FIAT,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_02624.jpg,train
HONDA,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_00105.jpg,train
FIAT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_06891.jpg,train
FIAT,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_70497.jpg",train
HONDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_14202.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_48043.jpg",train
KIA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_5188.jpg",train
SKODA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_61091.jpg",train
KIA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_88246.jpg",train
NISSAN,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_02814.jpg,train
HONDA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_32673.jpg",train
NISSAN,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_51568.jpg",train
VOLVO,suv,Code/dataset/Data/DS2_confidence_and_brand_selected/test_05876.jpg,train
LEXUS,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_75238.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_15539.jpg",train
HYUNDAI,family_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_06117.jpg,train
CHEVROLET,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_02523.jpg,train
HYUNDAI,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_80423.jpg",train
ALFAROMEO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_80536.jpg",train
PEUGEOT,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_85918.jpg",train
HONDA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_31557.jpg",train
FORD,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_67112.jpg",train
NISSAN,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_29714.jpg",train
KIA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_22657.jpg",train
KIA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_30724.jpg",train
NISSAN,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_52383.jpg",train
VOLVO,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_12340.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_78849.jpg",train
OPEL,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_04736.jpg,train
CHEVROLET,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_21056.jpg",train
HYUNDAI,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/G9MBKMFW34WM.jpg,train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_32835.jpg",train
VOLVO,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_2038.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_139.jpg",train
HYUNDAI,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_19313.jpg",train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_23039.jpg",train
CHEVROLET,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_03956.jpg,train
FORD,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_5459.jpg",train
NISSAN,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_73781.jpg",train
VOLVO,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_2892.jpg",train
MAZDA,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_11122.jpg",train
LEXUS,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_66195.jpg",train
HYUNDAI,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_10880.jpg",train
LEXUS,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_37712.jpg",train
LEXUS,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_46915.jpg",train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_56920.jpg",train
NISSAN,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_63083.jpg",train
SKODA,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_34512.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_10797.jpg",train
HONDA,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_63562.jpg",train
NISSAN,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_00275.jpg,train
VOLVO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_7117.jpg",train
LEXUS,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_75066.jpg",train
HONDA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_69664.jpg",train
HONDA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_66932.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_64347.jpg",train
HONDA,hatchback,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_51426.jpg",train
FORD,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_62739.jpg",train
VOLVO,suv,Code/dataset/Data/DS2_confidence_and_brand_selected/train_02331.jpg,train
ALFAROMEO,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/test_07446.jpg,train
FORD,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_67995.jpg",train
FIAT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_4795.jpg",train
HONDA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_85273.jpg",train
HYUNDAI,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_21193.jpg",train
FIAT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_05239.jpg,train
HYUNDAI,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_9934.jpg",train
FIAT,sports_car,Code/dataset/Data/DS2_confidence_and_brand_selected/train_02953.jpg,train
MAZDA,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_23034.jpg",train
RENAULT,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_44864.jpg",train
CHEVROLET,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_65831.jpg",train
VOLVO,suv,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_34752.jpg",train
KIA,family_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_19291.jpg",train
VOLVO,sedan,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_82306.jpg",train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_79772.jpg",train
VOLVO,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_29167.jpg",train
CHEVROLET,sports_car,"Code/dataset/Data/DS2_confidence_and_brand_selected/88,000+_Images_of_Cars_75274.jpg",train
